Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,kehinde solanke,It works!,I noticed a difference in skin within days!!! My skin feels so smooth and clear…some discoloration also appears to be going away. I’ve been using this product for about two weeks. I was always wary of products that might not be good for my dark skin and cause hyperpigmentation but this is amazing!,9/21/2024,5,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,alver,The best skin care I ever have,I can see the improvement of my see…,10/16/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,LaLaLaLaLaLaLaLaLaLaLaLaLaLaLa,love it,"great brand, great product, works well, highly recommended",10/20/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Product tester,Good but small,Good but small,10/3/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,DIANE PATTERSON,A GENTLE EXFOLIANT,"I like this product for so many reasons -* It's formulated for delicate skin.* It penetrates deep into my pores.* It removes blackheads.* It's unscented.* It's free of silicones, oils, alcohol, parabens, artificial colors, etc.* EWG gives it a low hazard rating.* It's safe to use!",8/23/2024,4,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,MCHH,Travel size,A good size if you just want to try it out.,9/28/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,BM,Great,Works great,10/23/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,L*******a,Great Product,My skin has never looked better. My breakouts are very minimal now and my pores are small.,9/19/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Stephanie Blijer,Love this,Gentle exfoliant. Works great.,9/27/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Dinette,This stuff works!,"I went for a facial, and she told me that I should buy a chemical exfoliant instead of using a scrub to clear pores.I took her advice and this stuff is really good. I’ve been using it for about a month now and it has cleared up pores especially around the nose. I bought the small size just for a test and now I will purchase a larger size.",9/10/2024,5,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Debi L,Great for sensitive skin,"I am following the directions because of my extremely sensitive skin. It’s working beautifully!!  Sensitive people, this is safe!!  And works fantastic!!",9/15/2024,4,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Unaiza,Exfoliate,The media could not be loaded.It works so good. Makes my skin smoother and shinner and even i use yo have undertone and darker area around my lips and now its almost all gone. It worked like a magic for me.,10/7/2024,4,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Samuel,Great,Progress,10/22/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Kim Papachristou Byrne,Great product!,"After a week of using, my skin looks shiny and more smooth!",10/13/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Carrie B.,Less irritating than retinol products,This product does a good job of exfoliating my skin without the irritation I always get from retinol products.  I'm also pleased with how it has helped to even my skin tone and helped with breakouts.  I started using it every other day and use a good moisture to avoid dryness.,9/17/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,j.doe,Good so far,"A week in and no irritation to my very sensitive skin. Nothing dramatic, slowly reducing pore size and hormonal breakouts. Nothing dramatic with wrinkles, hopefully in time.",9/6/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Pearlgirl-818,Cleans pores gently,"Takes time , but really cleans the pores",9/24/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,Fantastic Product,This works wonders on my skin.. And my makeup now goes on flawlessly. I use it every other night.,10/4/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Brianna Aguero,"Pricey, but worth it!","This is a little more expensive than I would usually spend on skin care, but the results are worth it! Doesn't make my skin feel gross or oily, & I can see the difference in my skin after just a few uses. Highly recommend!",9/26/2024,5,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,marcog,Must try,"I've been using this exfoliant for a few months, and it has quickly become a staple in my daily skincare routine. As someone with enlarged pores, particularly during the summer, I've always struggled to keep them clean, especially with frequent sunscreen applications. Traditional methods like blackhead strips only irritated my skin, and face cleansers alone didn't do enough.After reading numerous positive reviews, I decided to give Paula's Choice 2% BHA Liquid Exfoliant a try, and I'm so glad I did. I noticed a difference within a few days—my pores stay clean and appear slightly smaller. There's no noticeable smell, and it has significantly helped control my oily skin.I love this product so much that I now carry the travel size version everywhere I go. It’s convenient, effective, and has become one of my favorite skincare products. Paula's Choice has impressed me so much that I'm gradually transitioning to using more of their products.",8/10/2024,5,Yes,18
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Tanner,No significant change yet,I did a lot of research before placing the order. I've been using for a few weeks. I haven't tell any change on my face. I do feel a bit needling sensation after applying on my face.,8/16/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Rmover,This product is wonderful!!!,I love this product. Does exactly what it’s supposed to do. My face is so smooth and my pores are tighter. Love it! I have used $100 a bottles of salicylic acid products in the past and they work but this is better! I can’t believe the price.,9/18/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Irulan Musa,My review,It feels amazing on the skin,10/14/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Redhair47,Works!,Works to clean pores and add brightness back to skin.,10/8/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Kindle Customer,First time in over thirty years,"I bought the in December last year.  As usual I broke out .... But hear me out first!  I have very fair sensitive skin.  I would like to say that I've had good skin at one point, but that isn't true.  I've had acne since I was 11 and there has been no reprieve.  I'm in my 40's and my breakouts are still awful, just different awful with more cystic acne an extremely dry skin.  I've spent hundreds of dollars on every product imagined.  The stronger the medicinal content the more drying.  The less drying the more severe the breakouts.  After shelving this product , I stumbled on an article about little known beauty secrets... Believe it or not it recommended aquaphor (yes same stuff used for diaper rashes) as a moisturizer. So I said what the neck I've tried everything else.  It changed everything!!!!  My skin still broke out but the drying aspect totally changed. I could feel and see my skin improving.  It had been a few months since I had tried the pc exfoliation and I began to wonder if it would still break me out, so I tried again.This has changed my life!?!  Within a week my breakouts reduced to half and any breakouts duration was reduced to days instead of weeks. Over the two months I've been using Paula's choice I've added more their products.  I now use cleaner, toner, exfoliant.  I still use aquaphor as my nighttime moisturizer. I use Paula's choice moisturizer with sunscreen with pc boost mixed in for daytime.  I hardly breakout now even during my period.  Guys I'm in tears as I write this.  Honestly to be able to walk outdoors without tons of concealer and full makeup.... There are no words.My skin tone has evened out the redness gone.  If anyone has suffered with this then II want to say there is hope.  Few things 1. If you use the aquaphor the beware it is grease, very greasey. When I use it before bed I try to rub in as much as possible, when I wake up though it is completely absorbed. I used this alone for weeks, I didn't try other products until I realized my skin texture had changed and become more supple. 2. Exfolliator is a chemical and a little goes long way. Personally patting it in with fingertips was best, don't rub or smear on.  Start with once day, I have now worked up to morning and evening usage.  This can burn you. I have been overzealous and used too much because I was excited with results.  When this happened rinsed off face and kept covered with aquaphor and burns healed by morning.I'm know now that my face was in no shape for products because of ph balance and that is why everything exasperated already horrible breakouts.  I'm no doctor or chemist but I can say that right now this is the first time I can walk out of the house without covering in makeup, hats, and long hair.  You wouldn't believe the feeling when friends who see me say, ""wow your skin looks amazing!"" My skin looks better than when I was in my teens.  I've now got my teen using Paula's choice clear skin line and aquaphor .  her tone has now evened out no more redness (yes extreme fair skin).  She is thrilled with the changes and its only week and half in.I wish all those who suffer with these issues the best of luck, and THANK YOU Paula's choice.",6/29/2021,5,Yes,25
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,KarenGKaty,Paula’s Choice— best choice ever,Love using this exfoliating product. Have your face smooth and moisturized if I tell you this is giving this is giving okay. I hope that they never take this off the market. I love what it does for my skin.,9/21/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Kinu Tofu,It contains what is described,"I started using this routinely in my skin care routine and I definitely noticed some improvements with my blackheads on my nose. My pores also have became somewhat more tighter and I see my skin is a lot more tighter. For me, the BHA wasn't that strong as I always used other products that have the same ingredient. I can rest assure you this does the job; I shaved my face with a razor for removing small hairs and exfoliating my skin and I accidently auto-piloted during my skin care using this product after... It sure did sting a lot LOL. The salicylic acid straight to my newly peeled skin was the worst idea ever.",8/22/2024,5,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Dude,Good stuff,Even my friends have notice how much better my skin looks,8/26/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,lester,Too early to tell,I don't see much improvement but i feel a sensation so i am guessing it is working somewhat.,8/19/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Naila,Yes yes yes,Buy it,9/2/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Anna H,GLOW UP within a month!,"I rarely write reviews because I don’t come across a lot of products that I am blown away.But if you can tell by my comparison photo, I’ve made PRETTY DRASTIC improvements with my skin within a month! So I had to share my thoughts and experiences!I used the product every night before bed with a cotton ball for about a month now.To give you some background, I played college tennis 10 years ago. I was out in the sun all the time for practice. I have hyperpigmentation, large pores, oily face, fungal acne/bumps, and acne scars. Ive had it all. I also hated putting on sunscreen back then because I hate the oily texture of sunscreen with sweat mixed together so I was taking in UVA/UVB at full strength with beaming rays in warm SoCal sun for many many years.Fast forward 10 years, I’ve been pretty religious with skincare since graduating college because I realized that I’ve done huge damage to my skin. I made progress during those 10 years with consistency, but there were still some room for improvements as you can see in the photo. With age, I started seeing some wrinkles under my eyes and and on my forehead as well. I started getting all serious about skincare again a month ago by revisiting my usual selections to see what I can introduce into my routine. I found this product on YouTube, some blog post, and then Amazon. Decided to take a stab with the huge amount of reviews.BEST DECISION EVER!I saw changes within a few days of use! Skin started getting smoother and then pores looked somewhat smaller. After some improvements the first week, I did not see drastic improvements again till week 3. Started seeing changes in hyperpigmentation and smoothness of my skin. Also my wrinkles have somewhat faded under my eyes and forehead.Please note, I did try using it twice a day, but my skin started getting very flaky and sensitive. I think I broke out a little bit too so I had to go back to just once per day. I’d like to add, purging period is part of the process. Don't panic. Just be patient and you will see results. As they say, no pain no gain.I never thought I’d be here in a month with all of the pre-existing skin issues I had, but I can confidently say I am confident in my own skin at 33! This is probably the best skin I’ve ever had!  I can finally feel confident makeup free. When I do put on makeup, I don’t have to put on multiple layers of makeup or strategically use concealer to cover up the uneven texture or blemishes. Also my skin looks like it radiates through my makeup now. I saw someone say in the comments here how it’s like having instagram filter IRL. I totally agree. I don’t need no instagram filter! It’s called real life glowy skin!To add to the usage of this product, I also did make a switch in my routine by adding Cetaphil Purifying Clay Mask. I used the clay mask every other day. So it could be a combination of reasons for these results. But I think my comparison photo speaks for itself - Please give it one month of consistent use. Be consistent and you will see huge results! Hope that helps :)",4/29/2021,5,Yes,492
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,This Stuff is Astounding!,"I have tried everything in beauty products and am always skeptical about product marketing. I have used Retin-A for years, but along with sunscreen this has got to be my new (additional) ""Holy Grail."" I'm in my 60s, live in Arizona, and have dry skin. I've been using scrubs, but I still have patchy areas. I just received this last weekend and started using it right away. Even after the first use, my skin was smoother and more glowing! I'm not sure how I discovered this - a blog, perhaps.  I did read online that you should use it only twice a week at first, but I've been using it daily.  I apply it each morning after a toner. I read online that you should apply it and wait 10-15 minutes before applying serums, moisturizers, and sunscreen - which I do.  I've been using it in the morning and use my Retin-A at night. I've not reacted to using it daily. My flakiness is already much improved as is my overall skin texture (fine lines and all that not-so-fun stuff). I cannot believe I just discovered this now! I swear I want to bathe in it - lol! This is truly amazing stuff, and I'm just using about 5 drops on a cotton pad to apply. If my skin has improved so much after just a few days, I can't wait to see what it does after a month.  I've also started to apply it to my decollete. By the way, I purchased the larger bottle and I'm glad I did.",5/30/2024,5,Yes,68
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Lyla Mae,"It's a good exfoliant, but it didn't give me noticeable results..","I have the works: combination skin, super oily most of the time but can get super dry at times too, acne prone, acne scarring, enlarged pores, uneven texture, redness, sensitivity. I bought the Paula's Choice Skin Perfecting BHA Exfoliant because there were SO many positive reviews and it is recommended by a lot of TikTokers. This is my honest review.First, Paula's Choice is a pretty trusted/well-known brand. The price of this is a little high, but the bottle does last quite a while. The consistency is watery, it is clear, doesn't have too harsh of a scent, applies even and absorbs well, leaves a little bit of a tacky residue after drying, and it isn't too harsh on my sensitive skin (doesn't burn with application or overdry my skin).I used this every night consistently for MONTHS and I saw no discernable difference in my skin. My oily skin did not get any less oily. My texture did not improve. My pores didn't appear smaller. My occasional breakouts still occurred. My redness was just as red. The only difference was that my wallet was a little lighter.I'm not saying this is a bad product. I think it's good to use an exfoliant and this one is decent for my sensitive skin, it just didn't really give me the results that many reviewers claim to have.If you are looking for a chemical exfoliant, I don't think this is a bad one and clearly there are a lot of people who love it.. just don't get your hopes up or expect a miracle.Hope this helps!",4/17/2024,4,Yes,123
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Ian B.,didn't work for me,"I used it for around a month, and I've seen literally no changes personally. It's easy to and isn't a strong or terrible smell. It's a good product if it works for you.",8/19/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Monique Lokelani,smells good but not really worth the money,"it’s not really as much as it seems for its price which is the only con to me. the smell is nice though! doesn’t smell like birthday cake at all, think of it more like fruity cereal and sweet milk",10/28/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Sel_yvette,Not as good as iced coffee version,"I fell in love with iced coffee version, the smell, texture everything. I thought this would be similar but it smells a little wierd to me.",10/14/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazonian,Not firming,"Does leave my skin soft, but doesn't firm up my skin like others.  Disappointed, but at least the silky smooth saves it",10/31/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Ace Frehley,Good exfoliate. Not enough lemon fragrance,"Just read the title of this review, that says it all.",10/24/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,AmyC,Why don't they have a seal though??!,"Tried the coconut lime first, it smelled great but didn't come with any type of seal. It weirded me out thinking someone else could have used it or put something in it. Ordered another one, papaya, thinking it would be sealed and it's not. Smells good also but debating whether or not to go through the trouble of a return again or just use it. Ugh.",8/27/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Angela,Good,Good,10/30/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Danielle N.,Black ‘seeds’ make a mess,"This product smells good, but the black pieces that I assume are to resemble watermelon seeds make a mess in the shower. Cleanup is necessary after using. Would not purchase again.",8/28/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,A,"Good scrub, not really peachy tho","The scrub itself does everything you need and hope for. Feels good, melts into the skin well, and doesn’t leave me dry. The smell though? Good, but not peachy. Was hoping for more peaches and cream but got more like a Bellini tea without any peach. Only complaint really, other wise this stuffs great.Will still finish out the product, because it works great!",8/9/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Nelssuspense,Smell,The smell is unpleasant and the texture is the same as any other body sugar scrub. Serves its purpose but kind of drying of the skin.,8/31/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Tammy,It’s okay,Didn’t love the scent… I make my own sugar scrub most of the time and definitely like my homemade better,9/26/2024,3,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Supreme Parties,Great product but not what I was expecting…,"I honestly thought this was a body wash of some sort, some kind of scrub, but what it really is and the only way to describe it is that I used to work for a company We would have to change the oil and do a lot of car related things where your hands and your face would get dirty and regular soap would not get the dirt off. They had at the car place and I don’t remember the name of it some kind of soap that was Almost like a hard powder. But when you wash your face and hands with it, all that dirt came right off. That Is basically what this is. Again, I thought it was something else, but I gave it five stars because if I’m doing projects and I get that kind of dirt on me rather than wash my hands 15 times I can wash my hands with this and they come clean and they smell great. So my honest review would be this was not the reason why I bought it Initially, But it ended up being useful in a completely different way and I’m very happy with that. So for the reason that I gave, I would recommend it. If you’re looking for a body wash, I would not recommend it",10/9/2024,5,Yes,12
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Tricia Jackson,Scent from heaven!,"I can not stress enough how absolutely fantastic and useful this product is! I'm currently using Vanilla Shea Sugar Scrub! I've used several other scents in the past including, Pineapple, Watermelon and Coco Colada which are only a few of the many scents Tree Hut offers but so far Vanilla is my favorite. When I'm standing under my rainforest shower head and I twist top off of my Tree Hut Scrub I feel like I in the center of a vanilla bean field! Yes, it's that delicious! And let's talk about how effective it is as a scrub. After I scrub my knees, elbows and heels my skin feels like a baby's bottom. Unbelievablely soft and smooth. I would recommend using a small amount and testing it first on areas that are prown to have sensitive skin such as your belly and your inner thighs. Start with a tiny bit on your rag or loofah, you can always add more. And after your shower and go about your day I'm willing to bet people will be telling you how good you smell and asking you what perfume your wearing! It truly is that good! Enjoy your scent-sational day!!",10/4/2024,5,Yes,28
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Splashy Hoya Momma,Exceptional Aroma Delivering Impressive Results!,"I'm thrilled to share my experience with Treehut Sugar Scrub -  Vitamin C. Upon first use, I was greeted by a delicious aroma and an incredible sugary dense texture. After gently scrubbing my hands in a circular motion for a minute, they felt remarkably smooth and smelled amazing, with a noticeable improvement in their overall health after just one use. I wholeheartedly recommend this product to everyone!",11/3/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,five stars,wonderfully wonderful,after having my foot in cast for 8 weeks my skin was so jacked up... i had tried lotion after lotin and brushes to get the rid of the dead skin... but no luck... then i  tried the sugar scrub... and oh  oh my  gone in one scrub..... and left the skin feeling so so soft.... and the smell of a vanilla cupcake... my  foot feels so much better...,10/31/2024,5,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,honey,"nice , not their best scent",absolutely love the product the smell is fabulous while you're in the shower after that there's nothing which is surprising because I have the watermelon and I have the pineapple and both of those you walk out of the bathroom and you can smell it in the next room that's how potent they are granted they don't stay on your skin very long but as far as using them as a scrub they're fabulous I mean your skin feels fabulous afterwards and smooth and it doesn't prevent you from having to use moisturizer you still do I do like the fact that they're not oil-based so it's gentler on your shower system and turn your drainage etc for having oils go down there to clog it up you could possibly add your own oil to it if you wanted to maybe move it up a little bit out a little argan oil to it a couple drops and mix it in there I'm sure it would work but it's fine just as it is and so far as I said the peach is the only one that I adore peach it smells great in the shower it just there's no fragrance afterwards whatsoever so that's disappointing I also have the vanilla which I have not yet used so we'll see how that is but the watermelon so far by far and the pineapple are both fantastic I mean the watermelon is absolutely incredible so you don't smell like watermelon afterwards I mean your your house smells over for a little while but but you don't and it definitely a value for the money because it's really unsubscribe and save I mean these little jars last well over a month using them every other day so you're getting at least 15 probably to 20 uses out of each jar so I would say it easily would last a month and that's using a lot so you could cut it back and you could probably get a full month out of each jar easily,10/9/2024,4,Yes,5
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,tmb,Great product!,"I love this product.  It has a fresh scent and the best part is that it is not greasy.  I use it in the shower and I was concerned that it would make the shower slippery.  It does not.  It leaves my skin feeling nice and smooth, and it is a great for exfoliating my skin prior to applying body cream.  I like it so much that I am considering giving it as gifts.",10/26/2024,5,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Sena Moon,"Ok, I'm sold","There's a reason so many people are singing its praises. Finally, a scrub that's not too abrasive or drying. During summer, I can actually skip the moisturizer afterwards, and my skin will still remain soft.It's a hefty tub that calls for a few months to a year to work through - but I'll be returning! Curious about the other scents, but it may take 15 years for me to try everything (this is a good thing, no s/).",10/21/2024,5,Yes,4
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Laura Falanga,Love this scrub,I love this scrub! It smells great and does a wonderful job exfoliating my skin.It’s a little more course than the last one I used but it does a great job.If you have sensitive hands you may want to make sure you have some sort of an exfoliating mitt to use.,10/31/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,havenfox,"Papaya Purgatory, er, Paradise","I have never used a sugar scrub before. I bought this product to give one a try.ProsDoes the job as advertised. The sugar grit makes my skin feel clean and fresh. There is a lot of product for the price, it is a pretty color, and it doesn't irritate my skin. It arrived quickly, didn't leak or crack open during shipping, and was one of a wide variety of scents and colors on offer.ConsSmells like a Yankee Candle farted, and unless the shower is rinsed off very well, makes that smell as well. This is especially irksome when real old-school farting occurs in the near vicinity, as happens in bathrooms. The resulting combination provides for a truly unique olfactory experience.TL;DR Product does the job, but I personally do not care for the scent.",10/29/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Melissa,This is giving Tree Hut a bad rep!!!,"I got the lotion on sale .So why not ,I decided to buy the scrub to match .BIG MISTAKE.The lotion is fine .The scrub ,I took it to the shower and got right in .Of course I’ve had this product before just not the scent cherry rave..I first noticed the smell was off .Smelled more like alcohol? Perfume oil ? Kinda old .but I tried it .Putting it on my body was veryyyyyy thick .Odd but ok .Then I noticed after the water hit me to rince it off .it wouldn’t come off .My skin was like trying to wash a greasy pan that had had grease residue for a year .This is a shame ,we were so excited for this !!! I think I’ll stick to buying tree hut products in person",10/25/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Gianna Sage,"Good scrub, smells good, but leaves a residue","I like the sugar scrub and the pumpkin smells really good! But it did leave a tight feeling residue on my skin and my underarms would smell really bad like body odor that would not go away. (I have used other tree hut sugar scrubs before and did not have this residue and stench issue). Now, I just have to use my normal soap after the scrub, I don’t get the nice pumpkin smell, but I don’t feel uncomfortable or stink! I would not un-recommend this product, it’s just not perfect and there are a couple work-arounds.",10/28/2024,4,Yes,0
